mz,rt,rt1,rt2,intensity,z,pic_label,score
501.3159441845202,2121.0967551644258,2111.10436109448,2132.3669586553506,3664798.283935547,2,2121.0967551644258_501.3159441845202_3664798.283935547,
598.3112170050385,2122.330973889912,2114.15567962074,2132.3669586553506,1360012.986328125,2,2122.330973889912_598.3112170050385_1360012.986328125,
371.219672228398,2127.817411009458,2114.15567962074,2135.396658696181,723726.92578125,3,2127.817411009458_371.219672228398_723726.92578125,
523.2132608206158,2127.493617799889,2114.15567962074,2141.44352809332,673713.8798828125,2,2127.493617799889_523.2132608206158_673713.8798828125,
573.3003114994345,2123.1877189412426,2114.15567962074,2132.3669586553506,791916.2060546875,2,2123.1877189412426_573.3003114994345_791916.2060546875,
511.2148997483312,2128.168863011642,2105.0469346418404,2138.42745367431,1088914.2901611328,2,2128.168863011642_511.2148997483312_1088914.2901611328,
515.2589116347648,2127.5291331431454,2123.24106160545,2135.396658696181,742483.404296875,2,2127.5291331431454_515.2589116347648_742483.404296875,
550.3105812176585,2123.098894659605,2111.10436109448,2144.49542859936,2060695.7163085933,2,2123.098894659605_550.3105812176585_2060695.7163085933,
570.7361227579478,2125.3730235524595,2111.10436109448,2135.396658696181,641156.158203125,2,2125.3730235524595_570.7361227579478_641156.158203125,
587.7556418030997,2132.373162142152,2117.20708409691,2135.396658696181,938125.6904296876,2,2132.373162142152_587.7556418030997_938125.6904296876,
653.8469584425527,2122.200363796825,2117.20708409691,2135.396658696181,408826.705078125,2,2122.200363796825_653.8469584425527_408826.705078125,
386.8992227818376,2130.8956655303828,2120.22412411119,2147.54862109566,2245968.216796875,3,2130.8956655303828_386.8992227818376_2245968.216796875,
424.1948441622385,2128.671102816221,2120.22412411119,2138.42745367431,1320179.8950195312,3,2128.671102816221_424.1948441622385_1320179.8950195312,
588.2939337729122,2130.964017794067,2120.22412411119,2138.42745367431,991037.8295898438,2,2130.964017794067_588.2939337729122_991037.8295898438,
378.5325489525116,2145.158567577376,2095.97606161977,2257.2695236578,3417237.118408203,3,2145.158567577376_378.5325489525116_3417237.118408203,
392.5333830000152,2133.923977739112,2120.22412411119,2138.42745367431,810980.80859375,3,2133.923977739112_392.5333830000152_810980.80859375,
450.54457156691313,2151.9217945872697,2132.3669586553506,2196.9344036951097,31559113.26611328,3,2151.9217945872697_450.54457156691313_31559113.26611328,
450.54669109095306,2138.557322853216,2114.15567962074,2141.44352809332,9653346.359375,3,2138.557322853216_450.54669109095306_9653346.359375,
629.7632361863364,2135.432157279762,2120.22412411119,2144.49542859936,2744077.7421875,2,2135.432157279762_629.7632361863364_2744077.7421875,
640.3251122602599,2132.1381965735072,2120.22412411119,2144.49542859936,1119213.6652832031,2,2132.1381965735072_640.3251122602599_1119213.6652832031,
650.3157877769107,2130.1831825517647,2120.22412411119,2141.44352809332,3991349.634765625,2,2130.1831825517647_650.3157877769107_3991349.634765625,
500.75994854193664,2138.5916044066494,2123.24106160545,2144.49542859936,2375879.736328125,2,2138.5916044066494_500.75994854193664_2375879.736328125,
353.89524725631105,2143.0498545064056,2108.08790663625,2153.66877559566,512368.4987182617,3,2143.0498545064056_353.89524725631105_512368.4987182617,
461.22512395908666,2138.539820122209,2132.3669586553506,2144.49542859936,2294306.702148437,2,2138.539820122209_461.22512395908666_2294306.702148437,
479.7457696537877,2138.442446885614,2132.3669586553506,2144.49542859936,704699.37109375,2,2138.442446885614_479.7457696537877_704699.37109375,
496.25053544416267,2138.6105421970497,2126.29493514441,2144.49542859936,7217660.1015625,2,2138.6105421970497_496.25053544416267_7217660.1015625,
500.7234940204834,2135.070723743725,2120.22412411119,2144.49542859936,1135805.8217773438,2,2135.070723743725_500.7234940204834_1135805.8217773438,
505.7711330741746,2142.734792442701,2120.22412411119,2147.54862109566,1122465.263671875,2,2142.734792442701_505.7711330741746_1122465.263671875,
505.7448081638949,2139.893268749267,2132.3669586553506,2150.60902706526,1767888.7744140625,2,2139.893268749267_505.7448081638949_1767888.7744140625,
519.7154317309486,2135.7164883244814,2129.3499541654505,2147.54862109566,1392160.1787109375,2,2135.7164883244814_519.7154317309486_1392160.1787109375,
581.2563696781609,2135.886760356432,2102.0067305936705,2150.60902706526,1059856.640625,2,2135.886760356432_581.2563696781609_1059856.640625,
364.8593026558647,2137.700780181554,2098.9912701024905,2150.60902706526,839236.5146484375,3,2137.700780181554_364.8593026558647_839236.5146484375,
526.242186933913,2141.530504925688,2129.3499541654505,2144.49542859936,678317.41015625,2,2141.530504925688_526.242186933913_678317.41015625,
586.2765509939586,2141.550779818494,2135.396658696181,2150.60902706526,908205.60546875,2,2141.550779818494_586.2765509939586_908205.60546875,
590.7855286199019,2147.435687695523,2144.49542859936,2153.66877559566,2454909.98828125,2,2147.435687695523_590.7855286199019_2454909.98828125,
649.3257431508171,2141.314956261132,2129.3499541654505,2150.60902706526,627671.6245117188,2,2141.314956261132_649.3257431508171_627671.6245117188,
396.5073486705178,2147.61519322148,2138.42745367431,2150.60902706526,568787.9765625,3,2147.61519322148_396.5073486705178_568787.9765625,
403.1985363719401,2147.1190710995065,2135.396658696181,2153.66877559566,940807.4915771484,2,2147.1190710995065_403.1985363719401_940807.4915771484,
405.58737613301474,2153.670784074126,2144.49542859936,2156.69105962659,1837104.650390625,3,2153.670784074126_405.58737613301474_1837104.650390625,
461.2222350488045,2144.465052592117,2141.44352809332,2156.69105962659,3628109.370117188,2,2144.465052592117_461.2222350488045_3628109.370117188,
494.2443397153307,2141.4353111880823,2138.42745367431,2162.47730616474,2487604.734375,3,2141.4353111880823_494.2443397153307_2487604.734375,
520.6982548891884,2153.734866146832,2141.44352809332,2156.69105962659,1294571.263671875,2,2153.734866146832_520.6982548891884_1294571.263671875,
545.7671693906753,2144.3646617427435,2132.3669586553506,2153.66877559566,2072946.89453125,2,2144.3646617427435_545.7671693906753_2072946.89453125,
554.6983593886879,2150.6306334034944,2144.49542859936,2156.69105962659,710681.28125,2,2150.6306334034944_554.6983593886879_710681.28125,
353.1834742584465,2149.5219876925144,2141.44352809332,2156.69105962659,2050339.828125,3,2149.5219876925144_353.1834742584465_2050339.828125,
360.5401522370847,2144.949364797735,2135.396658696181,2162.47730616474,566308.8325195312,3,2144.949364797735_360.5401522370847_566308.8325195312,
602.8038650562887,2156.0693031073647,2141.44352809332,2159.6111426725497,2423705.505859375,2,2156.0693031073647_602.8038650562887_2423705.505859375,
569.8072228632751,2159.627344830073,2150.60902706526,2168.44072464849,660278.201171875,2,2159.627344830073_569.8072228632751_660278.201171875,
589.2478089374484,2160.4817220434657,2144.49542859936,2179.3246891870504,34202570.20410156,2,2160.4817220434657_589.2478089374484_34202570.20410156,
470.9162415313817,2162.415415135221,2156.69105962659,2168.44072464849,958783.87109375,3,2162.415415135221_470.9162415313817_958783.87109375,
482.6710774503768,2158.840372224674,2153.66877559566,2168.44072464849,1080194.3515625,2,2158.840372224674_482.6710774503768_1080194.3515625,
601.2333587503913,2161.2693639264253,2147.54862109566,2165.44461110973,778321.4296875,2,2161.2693639264253_601.2333587503913_778321.4296875,
610.7281340367326,2162.5091772471897,2150.60902706526,2168.44072464849,2488517.27734375,2,2162.5091772471897_610.7281340367326_2488517.27734375,
675.3137906971365,2151.622854660813,2129.3499541654505,2193.91170374298,5261742.234375,2,2151.622854660813_675.3137906971365_5261742.234375,
405.4821420463101,2161.5354769852825,2150.60902706526,2174.1520706787296,4031193.3896484375,3,2161.5354769852825_405.4821420463101_4031193.3896484375,
416.55348320604537,2157.221828833125,2147.54862109566,2176.66304317857,1871507.74609375,3,2157.221828833125_416.55348320604537_1871507.74609375,
428.1629911271592,2165.4052955184848,2162.47730616474,2171.38673321154,927405.75,3,2165.4052955184848_428.1629911271592_927405.75,
378.879627506412,2169.4882296810765,2165.44461110973,2179.3246891870504,470274.8623046875,3,2169.4882296810765_378.879627506412_470274.8623046875,
384.5342216861483,2145.993567279137,2141.44352809332,2179.3246891870504,3308595.6875,3,2145.993567279137_384.5342216861483_3308595.6875,
422.542474964471,2172.5495163741866,2165.44461110973,2182.14080110932,657446.66015625,3,2172.5495163741866_422.542474964471_657446.66015625,
503.7446846003231,2168.325899549944,2159.6111426725497,2179.3246891870504,1250070.783203125,2,2168.325899549944_503.7446846003231_1250070.783203125,
539.310452065663,2173.2079914353903,2162.47730616474,2182.14080110932,1004535.2568359376,2,2173.2079914353903_539.310452065663_1004535.2568359376,
462.8961035984845,2168.390265053817,2165.44461110973,2179.3246891870504,1881560.84765625,3,2168.390265053817_462.8961035984845_1881560.84765625,
561.8255496521928,2156.570516614275,2147.54862109566,2182.14080110932,2801825.389160156,2,2156.570516614275_561.8255496521928_2801825.389160156,
590.8029738772905,2174.476895128985,2165.44461110973,2182.14080110932,1467202.02734375,2,2174.476895128985_590.8029738772905_1467202.02734375,
424.91633564803095,2170.435305374496,2159.6111426725497,2190.89512924098,2937290.90625,3,2170.435305374496_424.91633564803095_2937290.90625,
564.2629925030723,2172.205151719502,2165.44461110973,2184.93551913645,2260017.43359375,2,2172.205151719502_564.2629925030723_2260017.43359375,
355.5485770380979,2181.285153743935,2165.44461110973,2202.97158471489,4743622.679321289,3,2181.285153743935_355.5485770380979_4743622.679321289,
394.85831673854574,2182.1667363628526,2171.38673321154,2184.93551913645,423076.7109375,3,2182.1667363628526_394.85831673854574_423076.7109375,
398.2176438392996,2175.046773966779,2153.66877559566,2193.91170374298,5291557.592407227,3,2175.046773966779_398.2176438392996_5291557.592407227,
408.8629351217592,2184.197337984904,2165.44461110973,2212.06580511474,4224369.366943359,3,2184.197337984904_408.8629351217592_4224369.366943359,
541.2642138088071,2179.595578757209,2156.69105962659,2196.9344036951097,1065884.2358398438,2,2179.595578757209_541.2642138088071_1065884.2358398438,
642.8091136619233,2177.974752880621,2168.44072464849,2221.15436223888,1825202.0908203125,2,2177.974752880621_642.8091136619233_1825202.0908203125,
641.803628099995,2178.474127707334,2168.44072464849,2196.9344036951097,2681214.647460937,2,2178.474127707334_641.803628099995_2681214.647460937,
707.8660809677045,2182.159194407996,2171.38673321154,2184.93551913645,808613.6865234375,2,2182.159194407996_707.8660809677045_808613.6865234375,
365.5486183478823,2189.3439823413537,2179.3246891870504,2193.91170374298,542718.2934570312,3,2189.3439823413537_365.5486183478823_542718.2934570312,
444.6949593813517,2178.4521227835776,2171.38673321154,2187.88052872563,977931.6455078124,2,2178.4521227835776_444.6949593813517_977931.6455078124,
487.7661297897286,2184.9511019141783,2179.3246891870504,2190.89512924098,401691.80859375,2,2184.9511019141783_487.7661297897286_401691.80859375,
494.93462932356965,2183.784802892041,2171.38673321154,2193.91170374298,1435609.0786132812,3,2183.784802892041_494.93462932356965_1435609.0786132812,
508.772849092799,2182.077220708024,2176.66304317857,2196.9344036951097,1168924.486328125,2,2182.077220708024_508.772849092799_1168924.486328125,
547.7950186320676,2179.2417384466457,2176.66304317857,2193.91170374298,788304.01953125,2,2179.2417384466457_547.7950186320676_788304.01953125,
616.7845302732557,2184.963972164246,2171.38673321154,2187.88052872563,1012523.9443359376,2,2184.963972164246_616.7845302732557_1012523.9443359376,
375.8377892066986,2190.977827382868,2179.3246891870504,2193.91170374298,524058.537109375,3,2190.977827382868_375.8377892066986_524058.537109375,
411.526083592629,2180.427064542989,2171.38673321154,2190.89512924098,1690405.8037109375,3,2180.427064542989_411.526083592629_1690405.8037109375,
466.8971063791522,2191.514313708097,2179.3246891870504,2205.9880631341803,5381107.732421875,3,2191.514313708097_466.8971063791522_5381107.732421875,
526.7723827800053,2186.73718044672,2174.1520706787296,2193.91170374298,3729814.405761719,2,2186.73718044672_526.7723827800053_3729814.405761719,
555.2807889311705,2187.183727381333,2176.66304317857,2218.13631919767,2487783.341796875,2,2187.183727381333_555.2807889311705_2487783.341796875,
389.8786148135724,2188.096529548223,2162.47730616474,2218.13631919767,1755191.3046875,3,2188.096529548223_389.8786148135724_1755191.3046875,
392.53188685282646,2192.4332489316803,2182.14080110932,2196.9344036951097,986209.9921875,3,2192.4332489316803_392.53188685282646_986209.9921875,
551.3010409583105,2186.522406245715,2176.66304317857,2205.9880631341803,1272850.3708496094,2,2186.522406245715_551.3010409583105_1272850.3708496094,
605.7278118961704,2185.980371617048,2174.1520706787296,2193.91170374298,1755744.6567382812,2,2185.980371617048_605.7278118961704_1755744.6567382812,
384.5366918555638,2179.3140842818807,2168.44072464849,2221.15436223888,1593552.056640625,3,2179.3140842818807_384.5366918555638_1593552.056640625,
450.5470212202512,2195.253113352935,2174.1520706787296,2251.2750096693003,22345647.977539062,3,2195.253113352935_450.5470212202512_22345647.977539062,
508.2441571624611,2193.9602820267937,2179.3246891870504,2199.95580569649,481835.609375,2,2193.9602820267937_508.2441571624611_481835.609375,
623.823753848228,2193.3222665610524,2182.14080110932,2202.97158471489,1056942.6782226562,2,2193.3222665610524_623.823753848228_1056942.6782226562,
414.4998887415249,2192.933449219267,2182.14080110932,2209.00964263818,1138203.2631835938,3,2192.933449219267_414.4998887415249_1138203.2631835938,
438.8917882631148,2193.885661492493,2190.89512924098,2205.9880631341803,639248.876953125,3,2193.885661492493_438.8917882631148_639248.876953125,
485.5497529003103,2190.8213522256037,2187.88052872563,2202.97158471489,1192745.40234375,3,2190.8213522256037_485.5497529003103_1192745.40234375,
550.8384319415879,2193.761483543913,2190.89512924098,2202.97158471489,1540414.9716796875,2,2193.761483543913_550.8384319415879_1540414.9716796875,
578.225461276294,2190.881242618984,2182.14080110932,2205.9880631341803,456364.267578125,2,2190.881242618984_578.225461276294_456364.267578125,
730.8298358360437,2196.995139645983,2190.89512924098,2202.97158471489,529667.71875,2,2196.995139645983_730.8298358360437_529667.71875,
545.7734219024883,2189.9469595587448,2179.3246891870504,2202.97158471489,1979499.599609375,2,2189.9469595587448_545.7734219024883_1979499.599609375,
380.1921187218354,2201.9466385119367,2176.66304317857,2212.06580511474,1006041.3393554688,2,2201.9466385119367_380.1921187218354_1006041.3393554688,
385.82003929313584,2187.7646243479394,2179.3246891870504,2212.06580511474,729455.02734375,3,2187.7646243479394_385.82003929313584_729455.02734375,
